"Date","total_precip_mm","minTemp_C","maxTemp_C","AveTemp_C"
2023-08-13,0,14.553,33.6,24.117
2023-08-14,0,16.582,35.904,26.613
2023-08-15,0,16.201,36.281,26.05
2023-08-16,0,15.963,34.387,24.427
2023-08-17,0,16.01,31.714,23.501
2023-08-18,0,11.613,24.653,18.76
2023-08-19,0,12.074,25.623,18.24
2023-08-20,0,11.953,26.134,18.792
2023-08-21,0,8.668,26.72,17.612
2023-08-22,0,12.389,22.896,17.003
2023-08-23,0,9.952,21.843,16.466
2023-08-24,0,9.41,25.939,17.246
2023-08-25,0,12.896,23.545,17.838
2023-08-26,0,11.613,30.976,20.536
2023-08-27,0,13.786,33.678,22.663
2023-08-28,1.6,14.984,23.28,18.473
2023-08-29,4.8,14.433,18.01,16.102
2023-08-30,0.2,13.281,23.064,17.658
2023-08-31,4,14.026,23.064,17.433
2023-09-01,0,11.443,29.065,19.14
2023-09-02,0,11.807,29.34,19.807
2023-09-03,1.6,12.871,21.199,16.567
2023-09-04,0,10.443,20.579,14.75
2023-09-05,0,9.682,21.987,15.32
2023-09-06,0,11.005,23.881,15.415
2023-09-07,0,11.662,24.412,16.38
2023-09-08,0,9.312,26.965,16.394
2023-09-09,0,8.17,27.358,16.914
2023-09-10,0,10.296,28.023,18.149
2023-09-11,0,14.098,24.702,18.796
2023-09-12,1.8,12.219,18.224,14.907
2023-09-13,0,10.369,23.737,16.007
2023-09-14,0,8.941,26.842,16.272
2023-09-15,0,7.995,29.665,16.762
2023-09-16,0,7.393,26.207,16.259
2023-09-17,0,12.485,24.677,17.122
2023-09-18,0,8.344,21.127,14.938
2023-09-19,0,8.593,19.318,13.545
2023-09-20,1.8,8.17,21.867,13.802
2023-09-21,0,5.308,24.847,13.812
2023-09-22,0,5.616,23.93,13.71
2023-09-23,4.2,10.271,16.153,13.44
2023-09-24,2.4,6.712,17.796,11.544
2023-09-25,9.2,11.686,17.796,14.147
2023-09-26,9.8,9.731,17.463,12.568
2023-09-27,6.4,10.369,15.414,12.418
2023-09-28,7.4,7.795,17.32,12.088
2023-09-29,0.2,3.749,16.534,9.597
2023-09-30,0,4.168,20.246,10.275
2023-10-01,0,3.775,20.412,10.84
2023-10-02,9.2,9.015,12.654,11.406
2023-10-03,0.2,8.519,18.628,12.359
2023-10-04,0,7.895,19.912,12.777
2023-10-05,0,11.467,20.246,14.551
2023-10-06,0,8.07,25.72,14.776
2023-10-07,0,8.145,25.89,15.314
2023-10-08,0,11.977,20.603,14.992
2023-10-09,7.6,10.222,15.461,13.446
2023-10-10,7.2,9.064,15.772,11.69
2023-10-11,1,8.568,17.51,12.426
2023-10-12,0,4.973,18.319,10.181
2023-10-13,2,5.924,18.224,10.601
2023-10-14,2.4,10.149,14.385,11.95
2023-10-15,4.4,11.078,17.867,13.275
2023-10-16,3.8,9.015,17.605,12.636
2023-10-17,12.2,6.839,12.968,9.68
2023-10-18,31.2,10.687,13.137,11.719
2023-10-19,0.2,11.346,20.007,13.887
2023-10-20,0.2,8.841,15.772,11.983
2023-10-21,0,7.519,14.074,10.172
2023-10-22,0,6.864,16.534,10.58
2023-10-23,0,6.484,13.425,9.024
2023-10-24,34.2,2.903,6.128,5.237
2023-10-25,36.8,0.439,10.638,4.029
2023-10-26,0.2,-1.556,10.59,2.138
2023-10-27,0,-2.392,11.053,1.978
2023-10-28,0.2,-3.212,10.443,1.625
2023-10-29,0,-1.242,11.151,2.772
2023-10-30,0,-2.566,13.137,3.004
2023-10-31,0.2,-1.929,12.751,3.297
2023-11-01,3.4,0.412,11.516,5.821
2023-11-02,28.2,7.217,16.987,10.544
2023-11-03,1.6,7.544,13.425,10.463
2023-11-04,16.8,9.952,16.439,12.903
2023-11-05,4.4,9.163,12.074,10.68
2023-11-06,2.6,8.965,11.005,10.113
2023-11-07,1.2,5.154,12.268,8.529
2023-11-08,0.2,4.48,11.54,7.401
2023-11-09,2,4.22,7.795,5.831
2023-11-10,7.4,2.93,9.903,6.606
2023-11-11,17.4,4.194,11.613,7.864
2023-11-12,9.2,4.688,9.485,7.192
2023-11-13,0.4,0.907,10.565,5.362
2023-11-14,0.2,-0.227,7.268,2.278
2023-11-15,0.2,1.208,7.569,3.424
2023-11-16,0.2,-1.413,8.02,2.306
2023-11-17,0,-1.157,9.41,2.112
2023-11-18,1.8,-0.62,10.051,3.508
2023-11-19,2.8,1.751,10.932,6.626
2023-11-20,0,0.742,8.095,3.345
2023-11-21,5.8,0.024,9.608,3.985
2023-11-22,0.4,1.67,8.742,5.138
2023-11-23,0.2,-1.015,8.519,2.179
2023-11-24,0,-2.771,7.192,0.88
2023-11-25,0.2,-2.131,6.382,1.101
2023-11-26,0,-0.143,3.168,1.767
2023-11-27,0,1.588,4.999,2.7
2023-11-28,0,1.561,4.558,2.466
2023-11-29,0,-0.032,5.821,2.276
2023-11-30,1.4,0.412,5.411,2.778
2023-12-01,6,2.182,7.015,4.996
2023-12-02,22,2.664,9.114,5.386
2023-12-03,6.8,3.854,9.558,6.383
2023-12-04,43,4.324,7.77,6.118
2023-12-05,5.2,6.687,10.907,8.949
2023-12-06,0,3.063,8.245,6.579
2023-12-07,0.2,0.66,6.408,3.501
2023-12-08,0.2,-1.384,4.089,0.956
2023-12-09,34,1.994,4.688,3.682
2023-12-10,3.6,3.827,7.544,5.519
2023-12-11,0,3.643,7.695,5.845
2023-12-12,0.2,0.55,7.619,4.478
2023-12-13,0.6,-0.311,7.041,3.257
2023-12-14,2.8,5.539,6.509,6.158
2023-12-15,11.4,3.354,9.163,6.233
2023-12-16,0.2,1.913,6.636,4.502
2023-12-17,0.4,2.557,7.87,5.599
2023-12-18,1.4,4.558,7.268,6.072
2023-12-19,5.2,5.693,9.78,7.612
2023-12-20,0.4,7.569,9.312,8.309
2023-12-21,1.6,7.569,10.1,8.524
2023-12-22,0,0.605,9.188,6.681
2023-12-23,0.2,-1.556,5.77,0.653
2023-12-24,0,-1.213,5.668,2.466
2023-12-25,5.4,4.74,8.717,6.49
2023-12-26,5.4,5.179,9.114,7.301
2023-12-27,2,4.168,9.829,6.924
2023-12-28,3.8,7.87,10.59,8.863
2023-12-29,1.8,6.712,8.916,7.812
2023-12-30,1,5.308,10.614,8.01
2023-12-31,0.2,2.93,8.668,5.164
2024-01-01,0,3.036,7.92,4.929
2024-01-02,5,3.142,6.484,4.87
2024-01-03,0.6,5.668,8.469,6.556
2024-01-04,1.8,3.354,9.632,6.653
2024-01-05,21.6,2.45,7.167,4.864
2024-01-06,2.6,-0.088,6.026,3.18
2024-01-07,0,-2.888,4.115,-0.173
2024-01-08,32.2,-0.171,1.615,0.619
2024-01-09,9.4,2.128,7.97,5.484
2024-01-10,0,-1.413,6.128,1.542
2024-01-11,0,-6.994,2.69,-1.906
2024-01-12,0,-11.397,-7.122,-9.45
2024-01-13,0,-13.239,-4.53,-8.979
2024-01-14,0,-8.463,-0.535,-5.255
2024-01-15,0.2,-8.331,1.18,-4.597
2024-01-16,0,-7.09,1.94,-3.143
2024-01-17,0,-1.242,1.453,-0.146
2024-01-18,0,-2.888,0.163,-0.887
2024-01-19,7.8,0.107,1.886,0.596
2024-01-20,20,-0.199,4.869,1.518
2024-01-21,6.6,1.48,3.827,2.533
2024-01-22,12.8,2.316,5.821,4.149
2024-01-23,1,2.289,7.619,4.52
2024-01-24,11.6,3.538,8.419,6.093
2024-01-25,2.2,5.514,9.682,7.475
2024-01-26,10.2,5.975,9.706,7.618
2024-01-27,28,7.419,10.492,8.71
2024-01-28,17.2,7.795,11.492,9.907
2024-01-29,2.2,9.854,13.738,11.144
2024-01-30,1,9.41,12.823,11.157
2024-01-31,5,8.618,12.05,9.875
2024-02-01,0.6,7.594,11.662,9.033
2024-02-02,1.8,6.026,12.534,7.996
2024-02-03,0,3.116,9.435,5.907
NA,0,-1.8,8.866,3.517
